date,acc_102,acc_125,acc_138,acc_487,acc_422,acc_425,acc_105,acc_115,acc_497,acc_121,hodl
2026-07-10,43465.21,41399.34,42005.9,48103.3,46700.33,53510.43,43465.21,42641.12,45714.95,34248.96,11720.14
2026-07-10,43465.21,41562.95,42171.9,47929.22,46617.03,53358.43,43465.21,44433.62,45837.28,35339.68,11720.14
2026-07-10,43465.21,41379.31,41985.57,47735.37,45967.26,52642.26,43465.21,44439.12,45562.95,35343.03,11720.14
2026-07-10,43465.21,41332.57,41938.14,47579.91,46160.45,52967.14,43465.21,44372.4,45468.83,35302.43,11720.14
2026-07-10,43465.21,41375.97,41982.18,47131.87,45674.79,52424.52,43465.21,42921.76,45248.09,34419.73,11720.14
2026-07-10,43465.21,41382.65,41988.96,47306.79,46162.65,52968.13,43465.21,44493.8,45412.4,35376.31,11720.14
2026-07-10,43465.21,41382.65,41988.96,47511.96,45918.95,52827.81,43465.21,42921.76,45527.89,34419.73,11720.14
2026-07-10,43465.21,41502.85,42110.92,47364.33,46101.21,52867.9,43465.21,42921.76,45564.04,34419.73,11720.14
2026-07-10,43465.21,41502.85,42110.92,47379.5,46044.48,52841.97,43465.21,42921.76,45454.49,34419.73,11720.14
2026-07-10,43465.21,41479.48,42087.21,47310.99,46076.53,52950.12,43465.21,42921.76,45406.06,34419.73,11720.14
2026-07-10,43465.21,41479.48,42087.21,47754.85,46077.36,52918.82,43465.21,45013.46,45675.62,35692.52,11720.14
2026-07-10,43465.21,41496.17,42104.14,48033.21,46185.11,53020.7,43465.21,45013.46,45675.05,35434.93,11720.14
2026-07-10,43465.21,41406.02,42012.67,48020.66,46323.75,53141.79,43465.21,45013.46,45620.03,35434.93,11720.14
2026-07-10,43465.21,41406.02,42012.67,48108.97,46334.9,53126.55,43465.21,45013.46,45616.91,35434.93,11720.14
2026-07-11,43465.21,41429.39,42036.39,48186.94,46337.08,53195.56,43465.21,45013.46,45827.29,35434.93,11720.14
2026-07-11,43465.21,41379.31,41985.57,48010.84,46327.16,53135.64,43465.21,45013.46,45741.43,35434.93,11720.14
2026-07-11,43465.21,41352.6,41958.47,48343.07,46339.83,53127.33,43465.21,44332.16,45583.89,35434.93,11720.14
2026-07-11,43465.21,41379.31,41985.57,47977.25,46541.05,53310.7,43465.21,44332.16,45674.7,35434.93,11720.14
2026-07-11,43465.21,41315.87,41921.2,47560.74,46472.99,53255.58,43465.21,44332.16,45583.68,35434.93,11720.14
